station_id,station_name,station_number,full_station_name,station_type,latitude,longitude,status,county_name,sample_code,sample_date,sample_depth,sample_depth_units,anl_data_type,parameter,fdr_result,fdr_text_result,fdr_date_result,fdr_reporting_limit,uns_name,mth_name,fdr_footnote
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1181A0503,18-11-1981 09:35,9,Feet,,SpecificConductance,493,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1181A0503,18-11-1981 09:35,9,Feet,,WaterTemperature,15,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1181A0503,18-11-1981 09:35,9,Feet,,pH,7.1,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1281A0531,16-12-1981 10:15,9,Feet,,DissolvedOxygen,8.9,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1281A0531,16-12-1981 10:15,9,Feet,,"Flow, channel",1600.5,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1281A0531,16-12-1981 10:15,9,Feet,,SpecificConductance,522,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1281A0531,16-12-1981 10:15,9,Feet,,WaterTemperature,11.1,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1281A0531,16-12-1981 10:15,9,Feet,,pH,7.5,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0182A0023,20-01-1982 11:15,9,Feet,,DissolvedOxygen,12.2,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0182A0023,20-01-1982 11:15,9,Feet,,"Flow, channel",3010,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0182A0023,20-01-1982 11:15,9,Feet,,PhenolphthaleinAlkalinity,69,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0182A0023,20-01-1982 11:15,9,Feet,,SpecificConductance,554,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0182A0023,20-01-1982 11:15,9,Feet,,WaterTemperature,7.3,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0182A0023,20-01-1982 11:15,9,Feet,,pH,7.7,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0282A0052,17-02-1982 11:45,9,Feet,,DissolvedOxygen,10.4,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0282A0052,17-02-1982 11:45,9,Feet,,"Flow, channel",5650,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0282A0052,17-02-1982 11:45,9,Feet,,PhenolphthaleinAlkalinity,62,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0282A0052,17-02-1982 11:45,9,Feet,,SpecificConductance,365,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0282A0052,17-02-1982 11:45,9,Feet,,WaterTemperature,11.8,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0282A0052,17-02-1982 11:45,9,Feet,,pH,7.2,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0382A0085,17-03-1982 10:20,9,Feet,,DissolvedOxygen,10,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0382A0085,17-03-1982 10:20,9,Feet,,"Flow, channel",6300,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0382A0085,17-03-1982 10:20,9,Feet,,PhenolphthaleinAlkalinity,54,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0382A0085,17-03-1982 10:20,9,Feet,,SpecificConductance,285,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0382A0085,17-03-1982 10:20,9,Feet,,WaterTemperature,12.1,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0382A0085,17-03-1982 10:20,9,Feet,,pH,7.6,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0382A0059,30-03-1982 09:00,1,Meters,,DissolvedOxygen,9.7,,,0.1,mg/L,EPA 360.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0382A0059,30-03-1982 09:00,1,Meters,,SpecificConductance,315,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0382A0059,30-03-1982 09:00,1,Meters,,WaterTemperature,12.5,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0382A0059,30-03-1982 09:00,1,Meters,,pH,7.3,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0482A0129,21-04-1982 10:45,9,Feet,,DissolvedOxygen,8.3,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0482A0129,21-04-1982 10:45,9,Feet,,"Flow, channel",6400,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0482A0129,21-04-1982 10:45,9,Feet,,PhenolphthaleinAlkalinity,42,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0482A0129,21-04-1982 10:45,9,Feet,,SpecificConductance,186,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0482A0129,21-04-1982 10:45,9,Feet,,WaterTemperature,15.9,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0482A0129,21-04-1982 10:45,9,Feet,,pH,7.3,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0142,08-05-1982 09:55,9,Feet,,DissolvedOxygen,9,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0142,08-05-1982 09:55,9,Feet,,"Flow, channel",2600,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0142,08-05-1982 09:55,9,Feet,,SpecificConductance,152,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0142,08-05-1982 09:55,9,Feet,,WaterTemperature,16.7,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0142,08-05-1982 09:55,9,Feet,,pH,7.8,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0167,19-05-1982 09:55,9,Feet,,DissolvedOxygen,9,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0167,19-05-1982 09:55,9,Feet,,"Flow, channel",2600,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0167,19-05-1982 09:55,9,Feet,,PhenolphthaleinAlkalinity,44,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0167,19-05-1982 09:55,9,Feet,,SpecificConductance,152,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0167,19-05-1982 09:55,9,Feet,,WaterTemperature,16.7,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0582A0167,19-05-1982 09:55,9,Feet,,pH,7.8,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0682A0223,16-06-1982 09:45,9,Feet,,DissolvedOxygen,10.1,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0682A0223,16-06-1982 09:45,9,Feet,,"Flow, channel",0,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0682A0223,16-06-1982 09:45,9,Feet,,PhenolphthaleinAlkalinity,42,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0682A0223,16-06-1982 09:45,9,Feet,,SpecificConductance,265,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0682A0223,16-06-1982 09:45,9,Feet,,WaterTemperature,18.9,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0682A0223,16-06-1982 09:45,9,Feet,,pH,7.7,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0682A0116,29-06-1982 07:20,1,Meters,,DissolvedOxygen,8.3,,,0.1,mg/L,EPA 360.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0682A0116,29-06-1982 07:20,1,Meters,,SpecificConductance,322,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0682A0116,29-06-1982 07:20,1,Meters,,WaterTemperature,20,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0682A0116,29-06-1982 07:20,1,Meters,,pH,8,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0782A0268,21-07-1982 09:20,9,Feet,,DissolvedOxygen,7.5,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0782A0268,21-07-1982 09:20,9,Feet,,"Flow, channel",444,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0782A0268,21-07-1982 09:20,9,Feet,,PhenolphthaleinAlkalinity,55,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0782A0268,21-07-1982 09:20,9,Feet,,SpecificConductance,294,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0782A0268,21-07-1982 09:20,9,Feet,,WaterTemperature,21.1,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0782A0268,21-07-1982 09:20,9,Feet,,pH,7.6,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0882A0309,18-08-1982 08:30,9,Feet,,DissolvedOxygen,8.4,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0882A0309,18-08-1982 08:30,9,Feet,,"Flow, channel",4900,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0882A0309,18-08-1982 08:30,9,Feet,,PhenolphthaleinAlkalinity,60,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0882A0309,18-08-1982 08:30,9,Feet,,SpecificConductance,219,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0882A0309,18-08-1982 08:30,9,Feet,,WaterTemperature,22.6,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0882A0309,18-08-1982 08:30,9,Feet,,pH,7.5,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0882A0134,26-08-1982 09:05,1,Meters,,DissolvedOxygen,8.3,,,0.1,mg/L,EPA 360.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0882A0134,26-08-1982 09:05,1,Meters,,SpecificConductance,213,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0882A0134,26-08-1982 09:05,1,Meters,,WaterTemperature,21,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C0882A0134,26-08-1982 09:05,1,Meters,,pH,7.9,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0982A0347,15-09-1982 09:00,9,Feet,,DissolvedOxygen,8.1,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0982A0347,15-09-1982 09:00,9,Feet,,"Flow, channel",3000,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0982A0347,15-09-1982 09:00,9,Feet,,PhenolphthaleinAlkalinity,57,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0982A0347,15-09-1982 09:00,9,Feet,,SpecificConductance,247,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0982A0347,15-09-1982 09:00,9,Feet,,WaterTemperature,20.5,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM0982A0347,15-09-1982 09:00,9,Feet,,pH,7.5,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1082A0389,20-10-1982 10:00,9,Feet,,DissolvedOxygen,9.5,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1082A0389,20-10-1982 10:00,9,Feet,,"Flow, channel",1600,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1082A0389,20-10-1982 10:00,9,Feet,,PhenolphthaleinAlkalinity,31,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1082A0389,20-10-1982 10:00,9,Feet,,SpecificConductance,185,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1082A0389,20-10-1982 10:00,9,Feet,,WaterTemperature,16.4,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1082A0389,20-10-1982 10:00,9,Feet,,pH,7.1,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C1082A0139,21-10-1982 08:45,1,Meters,,DissolvedOxygen,8,,,0.1,mg/L,EPA 360.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C1082A0139,21-10-1982 08:45,1,Meters,,SpecificConductance,212,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C1082A0139,21-10-1982 08:45,1,Meters,,WaterTemperature,18.5,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,C1082A0139,21-10-1982 08:45,1,Meters,,pH,7.2,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1182A0420,17-11-1982 11:15,9,Feet,,DissolvedOxygen,9.2,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1182A0420,17-11-1982 11:15,9,Feet,,"Flow, channel",1800,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1182A0420,17-11-1982 11:15,9,Feet,,PhenolphthaleinAlkalinity,46,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1182A0420,17-11-1982 11:15,9,Feet,,SpecificConductance,237,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1182A0420,17-11-1982 11:15,9,Feet,,WaterTemperature,10.7,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1182A0420,17-11-1982 11:15,9,Feet,,pH,7.2,,,0.1,pH Units,EPA 150.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1282A0449,15-12-1982 10:00,9,Feet,,DissolvedOxygen,10.3,,,0.2,mg/L,EPA 360.2 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1282A0449,15-12-1982 10:00,9,Feet,,"Flow, channel",6400,,,1,cfs,"Flow, Channel",
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1282A0449,15-12-1982 10:00,9,Feet,,PhenolphthaleinAlkalinity,37,,,2,mg/L as CaCO3,(Field) Alkalinity,
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1282A0449,15-12-1982 10:00,9,Feet,,SpecificConductance,176,,,1,uS/cm@25 °C,EPA 120.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1282A0449,15-12-1982 10:00,9,Feet,,WaterTemperature,8.7,,,0.1,°C,EPA 170.1 (Field),
12,H.O. Banks Headworks,KA000331,Delta P.P. Headworks at H.O. Banks PP,Surface Water,37.8019,-121.6203,"Public, Review Status Unknown",Alameda,OM1282A0449,15-12-1982 10:00,9,Feet,,pH,7.1,,,0.1,pH Units,EPA 150.1 (Field),
